RH_Satellite,6001,6005,6007,6009,6011,6013,6015,6017,6019,6021,6023,6025,6027,6029,6031,6033,6035,6037,6039,6041,6043,6045,6047,6049,6051,6053,6055,6057,6059,6061,6063,6065,6067,6069,6071,6073,6075,6077,6079,6081,6083,6085,6087,6089,6093,6095,6097,6099,6103,6105,6107,6109,6111,6113,6115
ID,186,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,232,233,234,235,237,238,239,240,241,242,243
FIPS,6001,6005,6007,6009,6011,6013,6015,6017,6019,6021,6023,6025,6027,6029,6031,6033,6035,6037,6039,6041,6043,6045,6047,6049,6051,6053,6055,6057,6059,6061,6063,6065,6067,6069,6071,6073,6075,6077,6079,6081,6083,6085,6087,6089,6093,6095,6097,6099,6103,6105,6107,6109,6111,6113,6115
State,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA
County,Alameda County,Amador County,Butte County,Calaveras County,Colusa County,Contra Costa County,Del Norte County,El Dorado County,Fresno County,Glenn County,Humboldt County,Imperial County,Inyo County,Kern County,Kings County,Lake County,Lassen County,Los Angeles County,Madera County,Marin County,Mariposa County,Mendocino County,Merced County,Modoc County,Mono County,Monterey County,Napa County,Nevada County,Orange County,Placer County,Plumas County,Riverside County,Sacramento County,San Benito County,San Bernardino County,San Diego County,San Francisco County,San Joaquin County,San Luis Obispo County,San Mateo County,Santa Barbara County,Santa Clara County,Santa Cruz County,Shasta County,Siskiyou County,Solano County,Sonoma County,Stanislaus County,Tehama County,Trinity County,Tulare County,Tuolumne County,Ventura County,Yolo County,Yuba County
Full,"Alameda County, CA","Amador County, CA","Butte County, CA","Calaveras County, CA","Colusa County, CA","Contra Costa County, CA","Del Norte County, CA","El Dorado County, CA","Fresno County, CA","Glenn County, CA","Humboldt County, CA","Imperial County, CA","Inyo County, CA","Kern County, CA","Kings County, CA","Lake County, CA","Lassen County, CA","Los Angeles County, CA","Madera County, CA","Marin County, CA","Mariposa County, CA","Mendocino County, CA","Merced County, CA","Modoc County, CA","Mono County, CA","Monterey County, CA","Napa County, CA","Nevada County, CA","Orange County, CA","Placer County, CA","Plumas County, CA","Riverside County, CA","Sacramento County, CA","San Benito County, CA","San Bernardino County, CA","San Diego County, CA","San Francisco County, CA","San Joaquin County, CA","San Luis Obispo County, CA","San Mateo County, CA","Santa Barbara County, CA","Santa Clara County, CA","Santa Cruz County, CA","Shasta County, CA","Siskiyou County, CA","Solano County, CA","Sonoma County, CA","Stanislaus County, CA","Tehama County, CA","Trinity County, CA","Tulare County, CA","Tuolumne County, CA","Ventura County, CA","Yolo County, CA","Yuba County, CA"
10/23/2020,57.7264595228617,52.14638944053315,58.4354277608109,52.455534682383956,52.32354412789654,57.60561500419929,68.10799652320104,52.2500031116255,51.807091508052864,52.872004293653326,54.845490630363436,39.21387176838717,41.447786862290116,48.64725784806093,53.94473735781517,59.89077803534974,52.611336334772595,49.07373284424328,52.613274919244255,61.71302096255154,53.126126877610396,61.055032211658116,53.49233555872572,53.253347238369415,49.75419770213106,58.37358238726902,53.60851788656407,56.69537677620762,65.91757993606733,53.654927865045735,54.00937085267066,41.31101776598563,52.71481133697989,54.30261119642224,38.18489620130319,45.330025598558436,61.90665064102686,53.1657935470595,56.22015000717166,65.05227273575275,60.02839767774355,58.43322816808435,45.46764765614682,52.25184924064258,56.52600719072267,55.49511915992771,58.88454847298853,53.741693562331115,52.38501380286922,56.97215066549473,49.980201918772316,52.78422728035578,54.779466365110025,52.60245483830247,53.847791436991365
10/24/2020,58.572565582560046,50.8805146278789,55.90577786033996,50.567091677492115,53.8973074437461,58.63242894409986,67.99744786812398,51.142766780679935,49.81875335939411,55.12510011508061,52.05423367212226,37.803404395927735,38.321432809111435,46.46057538450598,53.12007366554083,58.853727087714326,51.35885357598887,48.15709823667285,49.816070921107084,65.26247514784707,49.67192606618259,63.85757672321252,50.615169691140636,51.66428199978076,46.72889795729829,57.74820386225613,56.77296367688125,57.457474102439534,66.14897259728865,52.78299466517552,54.03922622144747,40.549659833161634,52.16697019556856,53.914794573147475,37.63440996302523,44.351955544262864,64.89807692308008,52.45130590278603,54.562624211511576,67.31221897254802,56.86232657933582,58.66969164854312,44.79861519573273,55.86928675830637,56.80704511690135,56.872089177015006,62.351393071496624,51.8497084244191,56.349441227536325,59.76486389063164,47.93242481065008,49.90897759004189,52.12101902357372,53.339198327737705,53.89255856108469
10/25/2020,60.04384699561288,55.44086044529,57.190572551101226,55.26688011496814,54.808951374788684,60.42667377853128,69.02675201818539,54.99286258698793,52.75883199910228,55.342616944722884,56.29162032154803,45.56650417626465,44.36174360336113,49.55756132926223,54.30754251856382,62.3853740622717,53.66863142639895,51.80865174593495,53.271569696267875,64.62908067333417,53.94005793979175,64.62306065360444,54.16512526870101,55.44745633811143,51.11028832234879,59.17710913397361,56.76772110141992,60.243984912129186,67.11308748949642,55.359081605177444,55.55394668578996,48.62815577352674,55.822390028510725,55.40028209202101,44.11743224533031,54.0176990099477,65.01126373626494,55.57253659973533,56.46889918956091,67.38972862659611,60.87468767077729,59.726842378055856,49.14158686158339,58.11230316897648,61.912371696673965,58.70923194016876,62.091771317669505,54.942058546468886,57.04080251481893,62.574490940522786,51.28480634028766,54.49922022680489,55.88076653119926,55.655176947834924,55.136958239790175
10/26/2020,57.47878574927176,53.81322939560474,61.58062166513322,54.109658671484496,53.951369402071855,57.40132167482875,71.28474645399889,54.07871940988041,50.36401000911784,55.56643253577359,56.07024250828125,37.0061327660772,39.105296131372576,44.930131014621324,53.25089316792934,63.2981810248389,53.523962089295466,47.75065106483762,51.65111632998258,64.05373162156293,52.00532198995457,63.397366001263435,53.479715883823204,56.49968876537614,47.56222877696979,57.68128295839163,55.97327606676307,59.775787865507745,67.7650684944304,54.525156674144675,54.9806878496671,40.25597938594536,52.33260101181196,54.299820256152366,37.210025168723995,45.70987885417834,63.04976190476489,53.28211614059826,54.59801510535823,65.55516209323217,58.96130173564465,58.1233065683829,47.18714671821982,56.285443851864535,60.30631248939034,55.76373988627738,60.82604171308821,53.606397712413866,56.23009277519231,60.63805158736041,46.25385652165018,52.80908247894185,52.647018547093204,52.78068752447964,55.31650217594863
10/27/2020,57.53803420690079,55.15754707424755,58.71233212181348,55.57791481993184,53.59515748373735,57.71502849590542,69.45939634006074,55.33925157841926,52.645828874797814,54.723862240194094,55.497528996251525,40.815938115944654,40.90030516744235,46.68591889321153,52.96735494368179,61.22035537351754,52.70120034909489,49.559165963890436,54.01743576726288,64.48709485588944,54.873878348235856,64.90063022930642,54.869709710940434,53.76895132272824,51.6609893697072,58.68209519261772,56.70355002957265,59.992199870336364,67.21118566362533,55.488438867267256,55.310567937970866,41.74221344871961,53.31152955631043,55.03163137753509,38.04662163109261,48.25629054568678,63.02147435897719,53.923376524130525,54.539813375927544,65.20268414852805,59.83064041116943,58.120575176077956,46.002782046830205,55.28509039367011,59.17529668250662,56.48392870175644,62.30386037611567,54.470190916556405,55.310940976896994,60.2780405558654,49.78164444441665,55.322343510674926,53.7229455288824,53.418249620248424,55.3690188076289
10/28/2020,57.300657160615756,55.51387785242259,58.65429739021465,55.116414970767835,56.71096461905297,58.038067539249155,71.48214487430424,55.74582654156379,49.536151505932,58.7537039702464,55.50396396554486,41.12475025329285,45.782794899008415,45.74233607558625,49.60555433611773,63.21971557073728,53.97788864135564,48.615530918490144,50.607367991522274,63.55662562459953,52.3505064091398,66.86350686620894,51.09496056306122,55.84039886773349,52.603937690890795,54.54355131297715,56.49779191875269,59.96240536650434,66.02819246684776,56.422922102749645,55.8471476341059,43.08294019426607,54.50055595469834,49.75979194920646,41.827162589601436,46.75616597904933,62.76292613636529,53.79746905960517,52.29868333851355,65.04501394345246,56.95219121634491,57.066845624625046,44.80873131685895,57.10521355537202,61.46584627413206,56.99102837343438,61.26150629590394,52.45919063639097,57.848503304999674,62.278345049180864,48.807544095732794,54.008947217258694,52.25010760711217,55.06600823649788,57.31961717795016
10/29/2020,61.30786955419925,55.703949292276135,59.69441527952821,55.70612315007672,60.281260342443645,62.04809722230141,73.13904509196686,55.88829849990989,54.02582717583602,61.21671845001485,58.68369971253686,43.542503910501345,41.87233441177054,46.20854077914116,55.404417620030365,64.51496772611777,56.45854085135215,49.061930905784685,55.648470824300425,68.34909890378428,56.116156665531406,68.12598469241382,57.19840787102084,60.467184673240325,51.92447946272552,61.55146527041882,61.75255818834747,60.917025779802074,66.96276900119037,57.99404929405165,58.69487170161333,44.58871913480175,57.791475694148566,58.05465400516593,40.808865493064644,48.5340307738517,66.71524621212345,56.708029376775855,56.7422104138999,68.37446010649094,59.207803262022274,61.3593629471213,48.8656149575678,60.5836441620752,64.4855939546834,61.47308983183918,66.34192007101011,57.02671403002575,60.699765611119425,64.19244693542613,49.19338267819282,55.68771033572386,52.19872075726144,59.36796499371385,59.56997561079995
10/30/2020,65.45374440340133,57.14268129630586,62.971075832727024,56.512621769674006,62.56299176399486,65.79586530120586,73.33205179771328,56.94579995558296,52.652124780689704,63.17735475828764,57.96889928593704,40.83412080368026,41.88480291663994,47.488294146006595,55.70838790275669,66.5824921492411,58.56049948769329,50.94409767120269,53.254441916906174,71.35559633754345,53.1678562209644,69.30677509683112,56.545041547046296,59.54149600890401,48.85292729965339,63.06516113149274,64.53514750565539,58.95065924151003,66.2588492013464,59.0150553922378,59.31214911272418,43.61452144194341,60.43941545205878,58.477855179382104,39.92477692432757,47.92050325708964,70.76164772727509,59.82695664663807,59.35718771680112,72.6424115062164,63.879137270404605,65.16042654837106,49.46339993527162,62.21742635667294,66.42153443590396,64.64491844584492,68.46153905801262,58.69890129686638,62.32335389952549,64.75983018337818,49.136376295645434,53.87297996671755,55.781454873682,62.0239909923754,61.27930922872221
10/31/2020,64.15965642003181,55.49050075407771,61.24878777229961,55.66086791732154,60.62071287494153,64.58149215996966,71.17996397138306,55.15915592039796,55.41794589372468,60.531640152376994,58.89576260665187,42.81529598877388,40.716208507847135,47.11706058496546,58.063998450884974,64.8642599660665,57.482416349185286,47.823615073661095,56.64631491066622,70.45607542602252,56.39844030628568,68.16281302902348,59.46659277373902,60.046510944284755,50.808519916033156,63.766014437534636,63.703939102982424,60.64155349452504,66.07319715385206,56.90916407110946,57.83138324268756,44.04788443778033,58.98380442765461,60.60896757170896,39.51679858647555,48.43856205543352,69.69196428571689,58.3620209128432,59.29877662781886,71.30849071914079,60.86962665509349,63.98559465789329,49.849794523625896,59.170482829918754,62.13208795959233,63.612532046696174,68.00345750532878,59.369001197746506,59.355359371120386,62.86152848980879,50.12811733383215,55.32119694096319,52.98308224703939,60.71673524519008,58.54636576750658
11/01/2020,63.620067021678146,57.079962358622005,60.34169616218325,56.904543404627816,59.088520080280325,64.22901840616346,71.11973566230127,57.1268947836873,51.55996644299206,59.372013408976755,59.29108248270075,40.61605353749932,41.0357743396626,48.251376330795296,54.65900666265565,64.54606594406947,59.587614036303826,49.625552795836505,53.8186592073063,69.59105083692428,54.591541796607935,67.18786977155288,56.4749981934019,58.877364908546646,49.85335109489896,59.31677961531414,61.5781373098936,60.70925613853133,67.48332287123414,58.65815087711632,60.512648867090824,43.00979752762311,59.074791228882354,54.53792358764389,39.644349880219224,47.02544237722528,69.38173076923258,58.288892114969094,56.11905203899684,71.86138536772535,60.150408021773174,62.94986725142822,44.279907417878064,60.68314086798436,62.69699993213675,62.85646129171626,66.26373406841357,57.881741601512715,60.32727820572375,62.67182125340097,49.372800361576594,54.993051635286655,54.20812913385749,59.694777895127494,59.284408809536934
